sku,name,category,brand,brand_country,manufacturer_code,alternative_markings,manufacturing_country,price,stock_qty,stock_is_tracked,availability_status,short_description,description,image_url,require_prepayment,cod_allowed,category_require_prepayment,category_cod_allowed,subtype,inner_diameter_mm,outer_diameter_mm,width_mm,rows,cage_type,bearing_seal_type,clearance,precision_class,belt_type,profile,length_mm,belt_width_mm,seal_type,seal_inner_diameter_mm,seal_outer_diameter_mm,seal_width_mm,material,lip_type,lubricant_type,viscosity,base_type,package_size,temperature_range
TB-BRG-02905,18307 RS,bearings,,,18307 RS,,,105.84,0,false,in_stock,Підшипник. Маркування: 18307 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02906,202 NU,bearings,,,202 NU,,,992.25,0,false,in_stock,Підшипник. Маркування: 202 NU.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02907,20208 TVP FAG,bearings,FAG,Німеччина,20208 TVP FAG,,,3413.15,0,false,in_stock,Підшипник. Маркування: 20208 TVP FAG.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02908,20210 КТN9,bearings,,,20210 КТN9,,,873.18,0,false,in_stock,Підшипник. Маркування: 20210 КТN9.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02909,20213 K,bearings,,,20213 K,,,2182.95,0,false,in_stock,Підшипник. Маркування: 20213 K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02910,20213 K TVP C3 FAG,bearings,FAG,Німеччина,20213 K TVP C3 FAG,,,4574.27,0,false,in_stock,Підшипник. Маркування: 20213 K TVP C3 FAG.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02911,2030 KH,bearings,,,2030 KH,,,244.76,0,false,in_stock,Підшипник. Маркування: 2030 KH.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02912,203215 F,bearings,,,203215 F,,,694.58,0,false,in_stock,Підшипник. Маркування: 203215 F.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02913,205 NUB,bearings,,,205 NUB,,,238.14,0,false,in_stock,Підшипник. Маркування: 205 NUB.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02914,206 NUB,bearings,,,206 NUB,,,608.58,0,false,in_stock,Підшипник. Маркування: 206 NUB.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02915,206 NUP,bearings,,,206 NUP,,,1091.48,0,false,in_stock,Підшипник. Маркування: 206 NUP.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02916,207 NUP,bearings,,,207 NUP,,,1587.6,0,false,in_stock,Підшипник. Маркування: 207 NUP.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02917,F-207555.6,bearings,,,F-207555.6,,,859.95,0,false,in_stock,Підшипник. Маркування: F-207555.6.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02918,208 NUB,bearings,,,208 NUB,,,727.65,0,false,in_stock,Підшипник. Маркування: 208 NUB.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02919,209 NUB,bearings,,,209 NUB,,,436.59,0,false,in_stock,Підшипник. Маркування: 209 NUB.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02920,209 NUP,bearings,,,209 NUP,,,396.9,0,false,in_stock,Підшипник. Маркування: 209 NUP.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02921,210 NUB,bearings,,,210 NUB,,,494.14,0,false,in_stock,Підшипник. Маркування: 210 NUB.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02922,210 NUP,bearings,,,210 NUP,,,535.82,0,false,in_stock,Підшипник. Маркування: 210 NUP.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02923,212 NJ ZVL,bearings,Kinex,Словаччина,212 NJ ZVL,,,828.0,0,false,in_stock,Підшипник. Маркування: 212 NJ ZVL.,,,,,,,підшипник,,,,,,Z,,,,,,,,,,,,,,,,,
TB-BRG-02924,212 NUP,bearings,,,212 NUP,,,1984.5,0,false,in_stock,Підшипник. Маркування: 212 NUP.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02925,21305 CC,bearings,,,21305 CC,,,1190.7,0,false,in_stock,Підшипник. Маркування: 21305 CC.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02926,21306,bearings,,,21306,,,750.89,0,false,in_stock,Підшипник. Маркування: 21306.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02927,21307*А,bearings,Китай,Китай,21307*А,,Китай,833.49,0,false,in_stock,Підшипник. Маркування: 21307*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02928,21308,bearings,,,21308,,,910.17,0,false,in_stock,Підшипник. Маркування: 21308.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02929,21311,bearings,,,21311,,,1058.4,0,false,in_stock,Підшипник. Маркування: 21311.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02930,21312*А,bearings,Китай,Китай,21312*А,,Китай,1098.09,0,false,in_stock,Підшипник. Маркування: 21312*А.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02931,2203 2RS,bearings,,,2203 2RS,,,635.04,0,false,in_stock,Підшипник. Маркування: 2203 2RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-02932,2205 N ZKL,bearings,ZKL,Чехія,2205 N ZKL,,,568.89,0,false,in_stock,Підшипник. Маркування: 2205 N ZKL.,,,,,,,підшипник,,,,,,Z,,,,,,,,,,,,,,,,,
TB-BRG-02933,2205 RS,bearings,,,2205 RS,,,681.6,0,false,in_stock,Підшипник. Маркування: 2205 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02934,2206 K RS NSK,bearings,NSK,Японія,2206 K RS NSK,,,661.5,0,false,in_stock,Підшипник. Маркування: 2206 K RS NSK.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02935,2206 RS,bearings,,,2206 RS,,,291.06,0,false,in_stock,Підшипник. Маркування: 2206 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02936,2206 К ZVL,bearings,Kinex,Словаччина,2206 К ZVL,,,361.79,0,false,in_stock,Підшипник. Маркування: 2206 К ZVL.,,,,,,,підшипник,,,,,,Z,,,,,,,,,,,,,,,,,
TB-BRG-02937,2207 EK FAG,bearings,FAG,Німеччина,2207 EK FAG,,,955.7,0,false,in_stock,Підшипник. Маркування: 2207 EK FAG.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02938,2207 NU ZVL,bearings,Kinex,Словаччина,2207 NU ZVL,,,636.0,0,false,in_stock,Підшипник. Маркування: 2207 NU ZVL.,,,,,,,підшипник,,,,,,Z,,,,,,,,,,,,,,,,,
TB-BRG-02939,2207 RS,bearings,,,2207 RS,,,1587.6,0,false,in_stock,Підшипник. Маркування: 2207 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02940,2208 2RS,bearings,,,2208 2RS,,,1260.0,0,false,in_stock,Підшипник. Маркування: 2208 2RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-02941,2208 RS FLT,bearings,Kinex,Словаччина,2208 RS FLT,,,410.13,0,false,in_stock,Підшипник. Маркування: 2208 RS FLT.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02942,2209 NU,bearings,,,2209 NU,,,1587.6,0,false,in_stock,Підшипник. Маркування: 2209 NU.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02943,2209 RS,bearings,,,2209 RS,,,1320.0,0,false,in_stock,Підшипник. Маркування: 2209 RS.,,,,,,,підшипник,,,,,,RS,,,,,,,,,,,,,,,,,
TB-BRG-02944,2210 К,bearings,,,2210 К,,,668.98,0,false,in_stock,Підшипник. Маркування: 2210 К.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02945,2212 NJ,bearings,,,2212 NJ,,,573.3,0,false,in_stock,Підшипник. Маркування: 2212 NJ.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02946,2212 NUP,bearings,,,2212 NUP,,,727.65,0,false,in_stock,Підшипник. Маркування: 2212 NUP.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02947,2213 NU(32513),bearings,,,2213 NU(32513),,,1365.26,0,false,in_stock,Підшипник. Маркування: 2213 NU(32513).,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02948,2217 К,bearings,,,2217 К,,,1553.01,0,false,in_stock,Підшипник. Маркування: 2217 К.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02949,LMB 6496128,bearings,,,LMB 6496128,,,4778.45,0,false,in_stock,Підшипник. Маркування: LMB 6496128.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02950,LR 203 NPPU,bearings,,,LR 203 NPPU,,,210.0,0,false,in_stock,Підшипник. Маркування: LR 203 NPPU.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02951,LR 5203 KDD,bearings,,,LR 5203 KDD,,,1137.72,0,false,in_stock,Підшипник. Маркування: LR 5203 KDD.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02952,MH-K47,bearings,,,MH-K47,,,264.6,0,false,in_stock,Підшипник. Маркування: MH-K47.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02953,N 311 ECP SKF,bearings,SKF,Швеція,N 311 ECP SKF,,,6548.85,0,false,in_stock,Підшипник. Маркування: N 311 ECP SKF.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02954,N.40000.H100,bearings,,,N.40000.H100,,,1812.54,0,false,in_stock,Підшипник. Маркування: N.40000.H100.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02955,NCF 2920 SKF,bearings,SKF,Швеція,NCF 2920 SKF,,,5159.7,0,false,in_stock,Підшипник. Маркування: NCF 2920 SKF.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02956,NCF 3006 SKF,bearings,SKF,Швеція,NCF 3006 SKF,,,1389.15,0,false,in_stock,Підшипник. Маркування: NCF 3006 SKF.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02957,NCF 3008 SKF,bearings,SKF,Швеція,NCF 3008 SKF,,,1984.5,0,false,in_stock,Підшипник. Маркування: NCF 3008 SKF.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02958,NJ 205 ZVL,bearings,Kinex,Словаччина,NJ 205 ZVL,,,372.0,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 205 ZVL.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02959,NJ 206 ZVL,bearings,Kinex,Словаччина,NJ 206 ZVL,,,396.0,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 206 ZVL.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02960,NJ 207 ZVL,bearings,Kinex,Словаччина,NJ 207 ZVL,,,467.46,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 207 ZVL.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02961,NJ 210 Kinex,bearings,Kinex,Словаччина,NJ 210 Kinex,,,648.27,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 210 Kinex.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02962,NJ 216,bearings,,,NJ 216,,,3969.0,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 216.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02963,NJ 217(42217) Kinex,bearings,Kinex,Словаччина,NJ 217(42217) Kinex,,,1740.0,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 217(42217) Kinex.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02964,NJ 2309,bearings,,,NJ 2309,,,2976.75,0,false,in_stock,Сферичний роликовий. Маркування: NJ 2309.,,,,,,,сферичний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02965,NJ 2311 ECP/P4,bearings,,,NJ 2311 ECP/P4,,,6588.54,0,false,in_stock,Сферичний роликовий. Маркування: NJ 2311 ECP/P4.,,,,,,,сферичний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02966,NJ 2317,bearings,,,NJ 2317,,,4895.1,0,false,in_stock,Сферичний роликовий. Маркування: NJ 2317.,,,,,,,сферичний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02967,NJ 2317M,bearings,,,NJ 2317M,,,5953.5,0,false,in_stock,Сферичний роликовий. Маркування: NJ 2317M.,,,,,,,сферичний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02968,NJ 305 ZVL,bearings,Kinex,Словаччина,NJ 305 ZVL,,,443.21,0,false,in_stock,Циліндричний роликовий. Маркування: NJ 305 ZVL.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02969,NU 220,bearings,,,NU 220,,,2513.7,0,false,in_stock,Циліндричний роликовий. Маркування: NU 220.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02970,NU 2228,bearings,,,NU 2228,,,22754.28,0,false,in_stock,Сферичний роликовий. Маркування: NU 2228.,,,,,,,сферичний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02971,NU 317,bearings,,,NU 317,,,9101.73,0,false,in_stock,Циліндричний роликовий. Маркування: NU 317.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02972,NU 319 ECP,bearings,,,NU 319 ECP,,,6350.4,0,false,in_stock,Циліндричний роликовий. Маркування: NU 319 ECP.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02973,NUTR 2562,bearings,,,NUTR 2562,,,410.13,0,false,in_stock,Циліндричний роликовий. Маркування: NUTR 2562.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02974,NUTR17,bearings,,,NUTR17,,,541.8,0,false,in_stock,Циліндричний роликовий. Маркування: NUTR17.,,,,,,,циліндричний роликовий,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02975,P83A831 GC5,bearings,,,P83A831 GC5,,,595.35,0,false,in_stock,Підшипник. Маркування: P83A831 GC5.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02976,PU 107013  ARMXY1,bearings,,,PU 107013  ARMXY1,,,343.98,0,false,in_stock,Підшипник. Маркування: PU 107013  ARMXY1.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02977,PU 107013 ARMXY3 KOYO,bearings,KOYO,Японія,PU 107013 ARMXY3 KOYO,,,700.13,0,false,in_stock,Підшипник. Маркування: PU 107013 ARMXY3 KOYO.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02978,RLS10 2RS,bearings,,,RLS10 2RS,,,443.21,0,false,in_stock,Підшипник. Маркування: RLS10 2RS.,,,,,,,підшипник,,,,,,2RS,,,,,,,,,,,,,,,,,
TB-BRG-02979,SA 05 T/K,bearings,,,SA 05 T/K,,,39.69,0,false,in_stock,Підшипник. Маркування: SA 05 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02980,SA 06T/K,bearings,,,SA 06T/K,,,60.0,0,false,in_stock,Підшипник. Маркування: SA 06T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02981,SA 08T/K,bearings,,,SA 08T/K,,,79.38,0,false,in_stock,Підшипник. Маркування: SA 08T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02982,SA 10 T/K,bearings,,,SA 10 T/K,,,69.46,0,false,in_stock,Підшипник. Маркування: SA 10 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02983,SA 12T/K,bearings,,,SA 12T/K,,,72.0,0,false,in_stock,Підшипник. Маркування: SA 12T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02984,SA 14 T/K,bearings,,,SA 14 T/K,,,120.0,0,false,in_stock,Підшипник. Маркування: SA 14 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02985,SA 16 T/K,bearings,,,SA 16 T/K,,,120.0,0,false,in_stock,Підшипник. Маркування: SA 16 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02986,SA 20 T/K,bearings,,,SA 20 T/K,,,180.0,0,false,in_stock,Підшипник. Маркування: SA 20 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02987,SA 25 T/K,bearings,,,SA 25 T/K,,,300.0,0,false,in_stock,Підшипник. Маркування: SA 25 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02988,SA 30 T/K,bearings,,,SA 30 T/K,,,456.0,0,false,in_stock,Підшипник. Маркування: SA 30 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02989,SAKAC 8 M,bearings,,,SAKAC 8 M,,,595.35,0,false,in_stock,Підшипник. Маркування: SAKAC 8 M.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02990,SAL 05 T/K,bearings,,,SAL 05 T/K,,,39.69,0,false,in_stock,Підшипник. Маркування: SAL 05 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02991,SAL 06T/K,bearings,,,SAL 06T/K,,,52.92,0,false,in_stock,Підшипник. Маркування: SAL 06T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02992,SAL 08T/K,bearings,,,SAL 08T/K,,,59.54,0,false,in_stock,Підшипник. Маркування: SAL 08T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02993,SAL 10 T/K,bearings,,,SAL 10 T/K,,,72.1,0,false,in_stock,Підшипник. Маркування: SAL 10 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02994,SAL 12 T/K,bearings,,,SAL 12 T/K,,,86.0,0,false,in_stock,Підшипник. Маркування: SAL 12 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
TB-BRG-02995,SAL 16 T/K,bearings,,,SAL 16 T/K,,,138.92,0,false,in_stock,Підшипник. Маркування: SAL 16 T/K.,,,,,,,підшипник,,,,,,відкритий,,,,,,,,,,,,,,,,,
